species,longitude,latitude
Suitability,859597.6304,3100478.275
Suitability,859425.4388,3100223.053
Suitability,858567.9588,3100448.382
Suitability,858541.8276,3100223.442
Suitability,858539.8892,3099958.525
Suitability,859071.7672,3093774.758
Suitability,859488.1955,3093999.023
Suitability,910063.4623,3092427.815
Suitability,918959.9105,3097516.83
Suitability,874034.0302,3093104.843
Suitability,874007.6272,3093073.183
Suitability,873980.2566,3093072.332
Suitability,873979.299,3093103.141
Suitability,873979.299,3093103.141
Suitability,873951.9285,3093102.291
Suitability,873925.5154,3093070.631
Suitability,873925.5154,3093070.631
Suitability,873898.1547,3093069.781
Suitability,873847.2425,3092944.845
Suitability,873818.9145,3092974.803
Suitability,873818.9145,3092974.803
Suitability,873737.769,3092941.444
Suitability,873710.3981,3092940.594
Suitability,873630.2088,3092876.427
Suitability,873603.7944,3092844.768
Suitability,873523.6039,3092780.603
Suitability,873470.774,3092717.286
Suitability,873445.3149,3092654.82
Suitability,873448.1831,3092562.393
Suitability,873397.2732,3092437.46
Suitability,873424.6451,3092438.31
Suitability,873452.0072,3092439.159
Suitability,873479.3791,3092440.008
Suitability,873506.751,3092440.857
Suitability,873533.1666,3092472.516
Suitability,873560.5286,3092473.365
Suitability,873643.6007,3092445.105
Suitability,873778.5369,3092510.973
Suitability,873833.2706,3092512.673
Suitability,874076.7246,3092612.753
Suitability,874044.5648,3092765.946
Suitability,874179.4955,3092831.818
Suitability,873197.3405,3094466.583
Suitability,872285.7097,3094715.869
Suitability,872285.7097,3094715.869
Suitability,872065.845,3094739.901
Suitability,872013.0186,3094676.591
Suitability,871573.2916,3094724.67
Suitability,871481.6842,3095030.217
Suitability,871312.7436,3095179.186
Suitability,871298.4698,3095641.311
Suitability,871370.3288,3095088.452
Suitability,871738.4316,3094698.937
Suitability,872396.3631,3099098.309
Suitability,871628.5359,3099136.191
Suitability,871538.8485,3099380.118
Suitability,871568.1115,3099319.348
Suitability,871534.0802,3099534.16
Suitability,857491.4564,3097707.89
Suitability,859134.3824,3097782.807
Suitability,857529.191,3097874.894
Suitability,857876.279,3097904.657
Suitability,858258.3294,3097826.94
Suitability,858382.6079,3097744.932
Suitability,859576.2813,3096629.902
Suitability,859602.4109,3097028.438
Suitability,859884.8706,3092155.018
Suitability,859319.0269,3092519.827
Suitability,858188.5545,3092844.711
Suitability,853381.4581,3091059.266
Suitability,859745.7552,3100924.256
Suitability,859756.7324,3100859.526
Suitability,859757.259,3100841.967
Suitability,859993.399,3100196.914
Suitability,859597.6304,3100478.275
Suitability,859425.4388,3100223.053
Suitability,858567.9588,3100448.382
Suitability,858541.8276,3100223.442
Suitability,858539.8892,3099958.525
Suitability,859071.7672,3093774.758
Suitability,859488.1955,3093999.023
Suitability,857928.663,3098948.376
Suitability,858111.9035,3099036.782
Suitability,858308.407,3099056.83
Suitability,858170.1668,3098928.446
Suitability,856356.7228,3095914.558
Suitability,853764.7197,3093079.49
Suitability,856237.9003,3101136.219
Suitability,850150.1515,3092235.982
Suitability,850150.1515,3092235.982
Suitability,867835.7769,3093041.804
Suitability,864352.6941,3092630.113
Suitability,867883.3201,3092293.047
Suitability,868347.2056,3092145.493
Suitability,865760.0179,3091190.915
Suitability,866699.8602,3091533.596
Suitability,867547.713,3091760.38
Suitability,868662.351,3091609.298
Suitability,869522.1637,3091630.275
Suitability,870548.74,3091675.096
Suitability,871544.6458,3091420.928
Suitability,869379.4043,3101616.814
Suitability,871049.5172,3102201.36
Suitability,869425.4246,3100567.26
Suitability,870446.9476,3100736.306
Suitability,871303.1446,3100706.255
Suitability,870660.6682,3099493.316
Suitability,871177.3023,3099861.203
Suitability,870908.5555,3098343.905
Suitability,871484.8334,3098736.709
Suitability,872485.2035,3098439.067
Suitability,872627.8635,3097707.991
Suitability,716782.9406,3081106.336
Suitability,725172.9951,3083219.427
Suitability,771235.83,3089455.648
Suitability,771256.6656,3089490.312
Suitability,772835.9722,3087839.947
Suitability,778186.8365,3078297.902
Suitability,780831.3881,3082092.068
Suitability,780820.0408,3082061.92
Suitability,780977.3616,3081962.679
Suitability,780865.1634,3081970.544
Suitability,901529.606,3080356.019
Suitability,869582.2783,3081748.604
Suitability,869078.8723,3081910.218
Suitability,868596.6426,3082025.317
Suitability,868331.5304,3082195.772
Suitability,868313.3596,3082288.035
Suitability,870199.0566,3082343.82
Suitability,870649.2467,3082612.335
Suitability,871215.1144,3084993.987
Suitability,870958.3492,3084839.615
Suitability,870577.763,3084610.833
Suitability,869741.7927,3083962.916
Suitability,869479.3351,3084002.37
Suitability,869349.3274,3084398.647
Suitability,869164.9639,3084251.162
Suitability,869108.1898,3084108.812
Suitability,869062.1576,3084081.194
Suitability,869041.7337,3084049.733
Suitability,869005.8766,3084056.963
Suitability,873379.4914,3089476.444
Suitability,873375.6724,3089599.678
Suitability,873427.5544,3089693.8
Suitability,873053.5404,3090268.135
Suitability,873133.7519,3090332.296
Suitability,873099.7045,3090547.108
Suitability,872909.9895,3090479.556
Suitability,872773.1183,3090475.319
Suitability,872718.3757,3090473.624
Suitability,872552.2225,3090530.16
Suitability,872469.1515,3090558.428
Suitability,872415.3524,3090525.927
Suitability,872305.8583,3090522.541
Suitability,872167.0843,3090579.927
Suitability,872111.3906,3090609.044
Suitability,872055.6874,3090638.161
Suitability,871693.1777,3090842.83
Suitability,871525.135,3090960.994
Suitability,871579.8846,3090962.683
Suitability,871359.0059,3091017.545
Suitability,871993.534,3085548.049
Suitability,872041.649,3085765.394
Suitability,872039.749,3085827.011
Suitability,871900.9365,3085884.405
Suitability,871951.9003,3086009.326
Suitability,871950.0006,3086070.943
Suitability,871946.2011,3086194.175
Suitability,871718.5908,3086464.695
Suitability,871690.2564,3086494.66
Suitability,871662.8715,3086493.816
Suitability,871660.9729,3086555.431
Suitability,871630.7502,3086647.013
Suitability,871629.801,3086677.82
Suitability,871566.4895,3086953.405
Suitability,871509.8236,3087013.335
Suitability,871509.8236,3087013.335
Suitability,871479.6026,3087104.915
Suitability,871134.8999,3087618.534
Suitability,871107.5274,3087617.691
Suitability,871028.2247,3087522.739
Suitability,870947.9828,3087458.597
Suitability,854229.8432,3090200.26
Suitability,854223.0485,3090282.072
Suitability,840364.3433,3089805.381
Suitability,839437.2039,3081724.024
Suitability,869582.2783,3081748.604
Suitability,869078.8723,3081910.218
Suitability,868596.6426,3082025.317
Suitability,868331.5304,3082195.772
Suitability,868313.3596,3082288.035
Suitability,870199.0566,3082343.82
Suitability,870649.2467,3082612.335
Suitability,871215.1144,3084993.987
Suitability,870958.3492,3084839.615
Suitability,870577.763,3084610.833
Suitability,869741.7927,3083962.916
Suitability,869479.3351,3084002.37
Suitability,869349.3274,3084398.647
Suitability,869164.9639,3084251.162
Suitability,869108.1898,3084108.812
Suitability,869062.1576,3084081.194
Suitability,869041.7337,3084049.733
Suitability,869005.8766,3084056.963
Suitability,873379.4914,3089476.444
Suitability,873375.6724,3089599.678
Suitability,873427.5544,3089693.8
Suitability,873053.5404,3090268.135
Suitability,873133.7519,3090332.296
Suitability,873099.7045,3090547.108
Suitability,872909.9895,3090479.556
Suitability,872773.1183,3090475.319
Suitability,872718.3757,3090473.624
Suitability,872552.2225,3090530.16
Suitability,872469.1515,3090558.428
Suitability,872415.3524,3090525.927
Suitability,872305.8583,3090522.541
Suitability,872167.0843,3090579.927
Suitability,872111.3906,3090609.044
Suitability,872055.6874,3090638.161
Suitability,871693.1777,3090842.83
Suitability,871525.135,3090960.994
Suitability,871579.8846,3090962.683
Suitability,871359.0059,3091017.545
Suitability,871993.534,3085548.049
Suitability,872041.649,3085765.394
Suitability,872039.749,3085827.011
Suitability,871900.9365,3085884.405
Suitability,871951.9003,3086009.326
Suitability,871950.0006,3086070.943
Suitability,871946.2011,3086194.175
Suitability,871718.5908,3086464.695
Suitability,871690.2564,3086494.66
Suitability,871662.8715,3086493.816
Suitability,871660.9729,3086555.431
Suitability,871630.7502,3086647.013
Suitability,871629.801,3086677.82
Suitability,871566.4895,3086953.405
Suitability,871509.8236,3087013.335
Suitability,871509.8236,3087013.335
Suitability,871479.6026,3087104.915
Suitability,871134.8999,3087618.534
Suitability,871107.5274,3087617.691
Suitability,871028.2247,3087522.739
Suitability,870947.9828,3087458.597
Suitability,854229.8432,3090200.26
Suitability,854223.0485,3090282.072
Suitability,855809.75,3087849.962
Suitability,855711.4041,3088164.936
Suitability,855496.1913,3088847.367
Suitability,854595.7202,3089254.633
Suitability,858265.5095,3087991.763
Suitability,857987.0001,3080574.775
Suitability,858287.5553,3080387.585
Suitability,858573.8305,3080367.707
Suitability,858753.7947,3080216.417
Suitability,858774.8757,3080245.101
Suitability,858800.6077,3080301.98
Suitability,858794.4371,3080315.671
Suitability,858796.3138,3080363.517
Suitability,858839.3289,3080410.734
Suitability,858839.0867,3080446.492
Suitability,858866.2628,3080454.699
Suitability,858925.2327,3080527.673
Suitability,858945.4379,3080493.741
Suitability,858996.9382,3080458.27
Suitability,859026.0273,3080466.534
Suitability,859019.9955,3080595.852
Suitability,859012.2717,3080615.972
Suitability,859013.5943,3080663.494
Suitability,858994.4645,3080689.133
Suitability,858971.1195,3080755.347
Suitability,858973.1192,3080780.072
Suitability,858955.0984,3080833.185
Suitability,858969.1843,3080848.095
Suitability,858966.2798,3080862.808
Suitability,858910.393,3081119.834
Suitability,858890.0199,3081187.368
Suitability,858877.916,3081253.299
Suitability,859748.6193,3081935.619
Suitability,839437.2039,3081724.024
Suitability,828440.3249,3085917.705
Suitability,828566.247,3085921.134
Suitability,828862.0635,3085620.968
Suitability,828974.6266,3085411.359
Suitability,828654.9405,3085581.418
Suitability,832391.0116,3086004.352
Suitability,832354.2137,3085947.855
Suitability,835696.995,3081102.283
Suitability,854631.7537,3083362.594
Suitability,853852.306,3080128.648
Suitability,854658.6001,3080437.522
Suitability,856519.8172,3079959.971
Suitability,853911.9083,3079329.817
Suitability,857196.1076,3079768.224
Suitability,853803.0739,3082271.994
Suitability,854810.7672,3082266.562
Suitability,871752.2259,3090634.032
Suitability,872413.3963,3091054.217
Suitability,867893.9581,3089610.82
Suitability,873174.2938,3089531.75
Suitability,855775.5589,3082516.061
Suitability,868539.465,3088877.834
Suitability,855775.5589,3082516.061
Suitability,857202.3238,3081994.19
Suitability,853942.9167,3081199.637
Suitability,856982.9411,3080938.805
Suitability,658456.4916,3066382.685
Suitability,709129.1764,3066779.54
Suitability,708801.2643,3066533.915
Suitability,723622.7688,3068060.232
Suitability,723650.3422,3068191.441
Suitability,724170.149,3068837.689
Suitability,724457.593,3068924.04
Suitability,724443.9162,3069018.128
Suitability,724537.151,3069065.416
Suitability,724479.5896,3069121.443
Suitability,726705.0946,3073134.96
Suitability,726710.2363,3073128.959
Suitability,726837.8559,3073133.676
Suitability,726835.4961,3073112.236
Suitability,728089.8007,3067064.336
Suitability,728230.5983,3067080.064
Suitability,728453.6418,3067166.184
Suitability,728082.0717,3066792.914
Suitability,723137.9095,3072904.775
Suitability,643326.7653,3073380.631
Suitability,599595.0607,3068804.143
Suitability,599587.5746,3068786.666
Suitability,598990.0977,3068602.619
Suitability,598974.9135,3068581.335
Suitability,598890.3357,3068430.266
Suitability,607651.9642,3067742.432
Suitability,605667.9572,3067000.403
Suitability,605686.713,3066999.953
Suitability,605732.6495,3066992.764
Suitability,605752.4439,3067023.61
Suitability,607179.2155,3067385.853
Suitability,609111.5022,3068069.548
Suitability,670751.1113,3068742.189
Suitability,609231.2914,3068032.153
Suitability,609281.0553,3068022.4
Suitability,781110.2435,3078038.624
Suitability,781116.3196,3078024.594
Suitability,776337.5767,3068496.833
Suitability,776126.3633,3068947.348
Suitability,776008.2285,3069018.288
Suitability,775934.425,3069093.318
Suitability,778180.1341,3078232.127
Suitability,779117.31,3077806.083
Suitability,765035.0551,3070857.265
Suitability,765073.1671,3070856.558
Suitability,765459.1684,3070852.372
Suitability,765494.5804,3070749.646
Suitability,765524.242,3070734.278
Suitability,761783.4659,3076495.676
Suitability,767155.3385,3067547.362
Suitability,767112.604,3067508.224
Suitability,902463.1947,3077857.479
Suitability,858109.2769,3071253.565
Suitability,928255.2693,3077292.252
Suitability,928255.2693,3077292.252
Suitability,866580.3899,3077918.401
Suitability,866365.6062,3078372.571
Suitability,866539.01,3078415.134
Suitability,866290.5203,3078443.068
Suitability,866298.0043,3078458.712
Suitability,866285.4635,3078501.502
Suitability,866494.1089,3078648.12
Suitability,866494.99,3078609.911
Suitability,866507.3069,3078293.916
Suitability,863947.0339,3078199.367
Suitability,863717.0704,3078350.322
Suitability,658456.4916,3066382.685
Suitability,902463.1947,3077857.479
Suitability,832837.7578,3070533.939
Suitability,928255.2693,3077292.252
Suitability,928255.2693,3077292.252
Suitability,866580.3899,3077918.401
Suitability,866365.6062,3078372.571
Suitability,866539.01,3078415.134
Suitability,866290.5203,3078443.068
Suitability,866298.0043,3078458.712
Suitability,866285.4635,3078501.502
Suitability,866494.1089,3078648.12
Suitability,866494.99,3078609.911
Suitability,866507.3069,3078293.916
Suitability,863947.0339,3078199.367
Suitability,863717.0704,3078350.322
Suitability,860997.0231,3074971.265
Suitability,860872.5548,3074978.348
Suitability,860848.5334,3074974.549
Suitability,860742.797,3074914.359
Suitability,860710.4299,3074932.82
Suitability,860652.1398,3074983.501
Suitability,860585.1892,3075030.223
Suitability,860531.9207,3075041.279
Suitability,860494.8052,3075062.374
Suitability,860452.1395,3075076.521
Suitability,860405.0947,3075099.787
Suitability,860508.0142,3075079.417
Suitability,860469.6107,3075098.007
Suitability,860360.8741,3075184.804
Suitability,860338.7901,3075217.138
Suitability,859879.9986,3075287.364
Suitability,860269.6116,3075956.608
Suitability,860723.1155,3076063.224
Suitability,858741.5455,3076606.511
Suitability,858893.8333,3076816.984
Suitability,858930.7421,3076857.853
Suitability,858898.8868,3076988.871
Suitability,858821.0984,3076846.586
Suitability,843436.373,3068598.083
Suitability,843952.6762,3067825.997
Suitability,856898.1509,3078287.654
Suitability,855168.5606,3077321.518
Suitability,566975.1953,3061814.626
Suitability,559392.3144,3060735.171
Suitability,558729.1914,3060763.646
Suitability,539463.7736,3059842.81
Suitability,567376.4849,3057761.152
Suitability,575352.5911,3055415.666
Suitability,575411.2565,3055193.24
Suitability,575601.2192,3055278.732
Suitability,657962.8163,3066009.459
Suitability,661360.7419,3059102.018
Suitability,661788.0497,3059353.476
Suitability,666429.0268,3056891.49
Suitability,717052.3146,3061487.115
Suitability,715490.0771,3059199.387
Suitability,721492.8901,3056102.915
Suitability,710353.3854,3057017.453
Suitability,738240.5449,3057730.418
Suitability,607802.3633,3062295.292
Suitability,607802.3633,3062295.292
Suitability,607802.462,3062295.293
Suitability,607802.3633,3062295.292
Suitability,624624.1144,3064453.493
Suitability,633814.2566,3064649.476
Suitability,644446.316,3055730.468
Suitability,778643.971,3056300.418
Suitability,778810.9364,3056452.105
Suitability,778813.2642,3056518.393
Suitability,778721.8107,3056605.025
Suitability,778691.9698,3062645.558
Suitability,778787.7237,3062537.154
Suitability,778725.8303,3062556.376
Suitability,778707.8021,3062553.191
Suitability,771540.6657,3065119.224
Suitability,771609.3085,3065078.555
Suitability,771752.3684,3065119.643
Suitability,772569.2784,3065389.924
Suitability,883923.0844,3063746.902
Suitability,899060.9464,3062815.032
Suitability,937309.1445,3061444.111
Suitability,906419.4454,3064600.938
Suitability,906393.031,3064569.208
Suitability,904041.3952,3062837.969
Suitability,911606.3345,3065737.576
Suitability,919135.5854,3060302.173
Suitability,925815.6757,3062765.877
Suitability,657962.8163,3066009.459
Suitability,666429.0268,3056891.49
Suitability,883923.0844,3063746.902
Suitability,899060.9464,3062815.032
Suitability,936592.2298,3059967.916
Suitability,936592.2298,3059967.916
Suitability,937309.1445,3061444.111
Suitability,906419.4454,3064600.938
Suitability,906393.031,3064569.208
Suitability,919135.5854,3060302.173
Suitability,925815.6757,3062765.877
Suitability,852099.1128,3064363.11
Suitability,542030.2286,3054634.638
Suitability,539785.4899,3053019.998
Suitability,546079.51,3053072.909
Suitability,545698.0505,3052456.074
Suitability,532293.204,3046559.054
Suitability,555155.821,3048301.441
Suitability,554624.0753,3049957.577
Suitability,574229.0255,3053984.346
Suitability,700230.3052,3046727.006
Suitability,705652.3105,3045969.436
Suitability,711844.8837,3051703.242
Suitability,711640.5325,3051474.127
Suitability,706651.3425,3052120.154
Suitability,706191.9221,3053064.303
Suitability,706839.8662,3053165.38
Suitability,628354.7011,3044464.125
Suitability,625474.3902,3044920.994
Suitability,779301.3836,3052973.54
Suitability,779884.9846,3055142.151
Suitability,914261.8858,3054530.007
Suitability,904094.769,3050179.198
Suitability,843470.4727,3046589.442
Suitability,898531.1788,3052384.197
Suitability,851683.2276,3048275.965
Suitability,852216.553,3050388.874
Suitability,852152.5307,3050310.556
Suitability,852086.9661,3050205.711
Suitability,851955.1782,3050051.099
Suitability,846931.8813,3049027.036
Suitability,846694.7548,3048927.025
Suitability,846691.5978,3048913.436
Suitability,936648.7316,3056852.958
Suitability,919369.821,3055283.489
Suitability,929765.8144,3054533.808
Suitability,918593.3835,3051224.727
Suitability,923640.0921,3046096.461
Suitability,913873.1939,3055672.441
Suitability,700230.3052,3046727.006
Suitability,705652.3105,3045969.436
Suitability,914261.8858,3054530.007
Suitability,904094.769,3050179.198
Suitability,843470.4727,3046589.442
Suitability,898531.1788,3052384.197
Suitability,851683.2276,3048275.965
Suitability,852216.553,3050388.874
Suitability,852152.5307,3050310.556
Suitability,852086.9661,3050205.711
Suitability,851955.1782,3050051.099
Suitability,846931.8813,3049027.036
Suitability,846694.7548,3048927.025
Suitability,846691.5978,3048913.436
Suitability,936648.7316,3056852.958
Suitability,919369.821,3055283.489
Suitability,929765.8144,3054533.808
Suitability,918593.3835,3051224.727
Suitability,923640.0921,3046096.461
Suitability,913873.1939,3055672.441
Suitability,537406.1874,3042051.241
Suitability,539064.6076,3040683.093
Suitability,525360.1734,3041055.677
Suitability,564039.6009,3035910.62
Suitability,564095.103,3035880.225
Suitability,564203.5825,3035905.605
Suitability,564292.7609,3035879.929
Suitability,564341.5609,3035883.951
Suitability,564378.3466,3035879.823
Suitability,564441.512,3035952.489
Suitability,564458.1587,3035962.989
Suitability,663224.3427,3040944.639
Suitability,616999.2907,3032797.071
Suitability,617946.7683,3032938.72
Suitability,617223.7704,3032753.163
Suitability,687743.9952,3038156.887
Suitability,904499.3551,3039581.041
Suitability,831921.1154,3041502.317
Suitability,831920.5683,3041564.613
Suitability,831884.4902,3041642.154
Suitability,831848.7306,3041562.67
Suitability,831776.5472,3041312.535
Suitability,831990.577,3041583.665
Suitability,838805.006,3039154.855
Suitability,834727.6924,3033553.907
Suitability,831217.971,3034338.816
Suitability,830396.4094,3034602.18
Suitability,848059.5883,3037933.7
Suitability,842379.6732,3039270.706
Suitability,840256.3754,3038520.248
Suitability,840126.417,3038354.663
Suitability,840035.4018,3038311.68
Suitability,839578.5138,3037785.487
Suitability,840739.3067,3037904.885
Suitability,845576.2059,3044094.632
Suitability,845472.9126,3044152.902
Suitability,845087.9598,3043889.186
Suitability,844265.2359,3044405.1
Suitability,852544.7202,3043543.656
Suitability,845576.2059,3044094.632
Suitability,813518.8972,3035758.602
Suitability,812708.7745,3037193.381
Suitability,813004.9431,3036761.185
Suitability,832050.8337,3040892.123
Suitability,904499.3551,3039581.041
Suitability,831921.1154,3041502.317
Suitability,831920.5683,3041564.613
Suitability,831884.4902,3041642.154
Suitability,831848.7306,3041562.67
Suitability,831776.5472,3041312.535
Suitability,831990.577,3041583.665
Suitability,838805.006,3039154.855
Suitability,834727.6924,3033553.907
Suitability,831217.971,3034338.816
Suitability,830396.4094,3034602.18
Suitability,848059.5883,3037933.7
Suitability,842379.6732,3039270.706
Suitability,840256.3754,3038520.248
Suitability,840126.417,3038354.663
Suitability,840035.4018,3038311.68
Suitability,839578.5138,3037785.487
Suitability,840739.3067,3037904.885
Suitability,845576.2059,3044094.632
Suitability,845472.9126,3044152.902
Suitability,845087.9598,3043889.186
Suitability,844265.2359,3044405.1
Suitability,845576.2059,3044094.632
Suitability,813518.8972,3035758.602
Suitability,812708.7745,3037193.381
Suitability,813004.9431,3036761.185
Suitability,528084.8033,3022433.985
Suitability,528112.2859,3022434.048
Suitability,528084.8033,3022433.985
Suitability,528084.8033,3022433.985
Suitability,528112.2859,3022434.048
Suitability,528112.2859,3022434.048
Suitability,548497.7114,3030671.57
Suitability,548514.7162,3030671.637
Suitability,537300.6373,3028273.661
Suitability,522955.8163,3030715.438
Suitability,527677.9781,3030682.999
Suitability,516680.9008,3027183.908
Suitability,516715.3149,3027125.495
Suitability,513148.0389,3021495.239
Suitability,513108.929,3021579.502
Suitability,513051.4216,3021388.68
Suitability,513252.0984,3021330.742
Suitability,510059.1477,3024052.537
Suitability,510083.9231,3023995.637
Suitability,510221.3208,3023979.751
Suitability,506999.4142,3030042.026
Suitability,507658.2348,3028185.214
Suitability,541177.4109,3022196.864
Suitability,685471.1222,3023593.741
Suitability,685455.6691,3023607.694
Suitability,685064.061,3023728.6
Suitability,685057.4622,3023647.157
Suitability,684970.0468,3023443.261
Suitability,684872.8503,3023185.028
Suitability,684716.6203,3022558.311
Suitability,703116.2484,3025235.495
Suitability,902507.2909,3030631.901
Suitability,830526.9671,3029952.361
Suitability,830418.5105,3029802.037
Suitability,830437.3127,3029787.701
Suitability,830576.6013,3029660.993
Suitability,839117.9078,3030038.354
Suitability,832838.5711,3029900.393
Suitability,832013.3711,3026114.849
Suitability,832070.177,3026095.741
Suitability,842362.9741,3025337.012
Suitability,842429.684,3025588.985
Suitability,842362.9741,3025337.012
Suitability,842429.684,3025588.985
Suitability,844042.2753,3028251.359
Suitability,846395.6597,3032188.919
Suitability,846369.8304,3032222.044
Suitability,851453.0546,3030474.466
Suitability,853548.5516,3033141.283
Suitability,813916.4573,3029722.729
Suitability,814511.0081,3027708.066
Suitability,814536.9114,3027695.785
Suitability,814831.8699,3027654.931
Suitability,816269.2035,3030230.953
Suitability,816210.9801,3030215.9
Suitability,816127.0628,3030333.622
Suitability,816064.4665,3030253.126
Suitability,797113.2312,3026926.054
Suitability,797252.6565,3026826.506
Suitability,797379.5417,3026574.147
Suitability,797488.1083,3026362.322
Suitability,797519.629,3026367.704
Suitability,797551.771,3026346.913
Suitability,801055.7019,3028485.809
Suitability,801000.4709,3028449.336
Suitability,800987.4515,3028464.116
Suitability,805527.0405,3032181.517
Suitability,806009.0758,3032022.169
Suitability,806577.2335,3032414.692
Suitability,808091.0338,3031025.807
Suitability,808091.5576,3031004.867
Suitability,808075.6705,3030793.086
Suitability,808320.4734,3031146.484
Suitability,807929.8276,3030728.429
Suitability,818408.5287,3030453.39
Suitability,818540.4389,3030672.518
Suitability,818728.9236,3030831.478
Suitability,818927.7784,3030590.089
Suitability,819210.7243,3030289.246
Suitability,822105.5853,3022690.957
Suitability,822452.8281,3023100.645
Suitability,822282.118,3023311.914
Suitability,822593.6152,3022981.048
Suitability,816851.7977,3023572.058
Suitability,816693.83,3023290.663
Suitability,816807.8363,3023139.506
Suitability,817143.5178,3022932.406
Suitability,835572.8109,3027672.646
Suitability,835688.7037,3027460.045
Suitability,834905.2177,3026914.776
Suitability,835292.8446,3026832.839
Suitability,821863.1875,3028817.359
Suitability,820995.1827,3028332.465
Suitability,820782.3702,3028049.57
Suitability,828523.0588,3027791.064
Suitability,828564.1231,3028316.096
Suitability,828771.01,3028814.73
Suitability,828738.5777,3028998.785
Suitability,827108.4447,3023007.293
Suitability,826703.0531,3022719.196
Suitability,827255.8091,3022641.365
Suitability,827480.0254,3022493.208
Suitability,813916.4573,3029722.729
Suitability,814511.0081,3027708.066
Suitability,814536.9114,3027695.785
Suitability,814831.8699,3027654.931
Suitability,816269.2035,3030230.953
Suitability,816210.9801,3030215.9
Suitability,816127.0628,3030333.622
Suitability,816064.4665,3030253.126
Suitability,801055.7019,3028485.809
Suitability,801000.4709,3028449.336
Suitability,800987.4515,3028464.116
Suitability,808091.0338,3031025.807
Suitability,808091.5576,3031004.867
Suitability,808075.6705,3030793.086
Suitability,808320.4734,3031146.484
Suitability,807929.8276,3030728.429
Suitability,703116.2484,3025235.495
Suitability,902507.2909,3030631.901
Suitability,830526.9671,3029952.361
Suitability,830418.5105,3029802.037
Suitability,830437.3127,3029787.701
Suitability,830576.6013,3029660.993
Suitability,839117.9078,3030038.354
Suitability,832838.5711,3029900.393
Suitability,832013.3711,3026114.849
Suitability,832070.177,3026095.741
Suitability,842362.9741,3025337.012
Suitability,842429.684,3025588.985
Suitability,842362.9741,3025337.012
Suitability,842429.684,3025588.985
Suitability,844042.2753,3028251.359
Suitability,846395.6597,3032188.919
Suitability,846369.8304,3032222.044
Suitability,851453.0546,3030474.466
Suitability,853548.5516,3033141.283
Suitability,813916.4573,3029722.729
Suitability,814511.0081,3027708.066
Suitability,814536.9114,3027695.785
Suitability,814831.8699,3027654.931
Suitability,816269.2035,3030230.953
Suitability,816210.9801,3030215.9
Suitability,816127.0628,3030333.622
Suitability,816064.4665,3030253.126
Suitability,797113.2312,3026926.054
Suitability,797252.6565,3026826.506
Suitability,797379.5417,3026574.147
Suitability,797488.1083,3026362.322
Suitability,797519.629,3026367.704
Suitability,797551.771,3026346.913
Suitability,801055.7019,3028485.809
Suitability,801000.4709,3028449.336
Suitability,800987.4515,3028464.116
Suitability,805527.0405,3032181.517
Suitability,806009.0758,3032022.169
Suitability,806577.2335,3032414.692
Suitability,808091.0338,3031025.807
Suitability,808091.5576,3031004.867
Suitability,808075.6705,3030793.086
Suitability,808320.4734,3031146.484
Suitability,807929.8276,3030728.429
Suitability,531035.1041,3015210.524
Suitability,499667.2041,3011728.751
Suitability,499647.9465,3011750.29
Suitability,499664.4523,3011759.519
Suitability,499581.9082,3010691.892
Suitability,499414.1661,3011774.912
Suitability,499301.3706,3011261.102
Suitability,499254.6351,3011605.7
Suitability,499246.3866,3011596.47
Suitability,499218.8765,3011538.014
Suitability,499724.9563,3011608.757
Suitability,499089.6197,3011645.708
Suitability,498734.7895,3011439.598
Suitability,499218.8765,3011538.014
Suitability,498704.5224,3011270.38
Suitability,498443.3232,3012054.98
Suitability,498498.3356,3012150.353
Suitability,500376.7714,3012919.454
Suitability,500682.0733,3012168.74
Suitability,500808.6045,3011928.762
Suitability,500781.1014,3011888.763
Suitability,500775.5965,3011885.686
Suitability,500781.1031,3011861.072
Suitability,500792.1137,3011701.082
Suitability,500783.8732,3011584.165
Suitability,457611.4357,3018033.903
Suitability,686417.3298,3008916.881
Suitability,884358.3592,3019073.995
Suitability,887255.3375,3012811.366
Suitability,775746.7404,3010388.696
Suitability,767158.8874,3013003.845
Suitability,770081.3777,3013201.145
Suitability,831742.9703,3020634.389
Suitability,832043.2205,3020734.908
Suitability,842141.3278,3018112.72
Suitability,841195.1466,3018456.49
Suitability,840908.8318,3018849.305
Suitability,840330.7579,3018833.396
Suitability,845959.3734,3016554.275
Suitability,845866.4355,3015935.182
Suitability,845917.2009,3016090.724
Suitability,850944.3276,3015677.217
Suitability,850885.7607,3015798.864
Suitability,850984.5639,3016202.408
Suitability,851050.9841,3015803.544
Suitability,860249.1218,3013200.374
Suitability,860248.2272,3013231.178
Suitability,860390.4259,3013081.16
Suitability,860278.4579,3013139.568
Suitability,866830.8391,3010649.225
Suitability,866857.4832,3010680.844
Suitability,866994.3336,3010715.72
Suitability,866941.9563,3010621.675
Suitability,870830.5344,3010613.857
Suitability,832329.0133,3013160.733
Suitability,831825.0861,3013455.444
Suitability,831595.7301,3013788.33
Suitability,845959.3734,3016554.275
Suitability,845866.4355,3015935.182
Suitability,845917.2009,3016090.724
Suitability,884358.3592,3019073.995
Suitability,513380.1109,2999971.167
Suitability,509566.1111,2998523.452
Suitability,509607.1385,2998521.021
Suitability,531590.0081,2998101.998
Suitability,531514.6617,2998498.707
